# Frequency; PSD [dBc/Hz]
4.47998047e+01;-4.31682396e+01
4.48608398e+01;-4.29297714e+01
4.49218750e+01;-4.27362518e+01
4.49829102e+01;-4.26904716e+01
4.50439453e+01;-4.27785645e+01
4.51049805e+01;-4.28717384e+01
4.51660156e+01;-4.28533134e+01
4.52270508e+01;-4.25980072e+01
4.52880859e+01;-4.24141960e+01
4.53491211e+01;-4.23806458e+01
4.54101562e+01;-4.24219398e+01
4.54711914e+01;-4.24909058e+01
4.55322266e+01;-4.25394211e+01
4.55932617e+01;-4.25282860e+01
4.56542969e+01;-4.23948708e+01
4.57153320e+01;-4.24752197e+01
4.57763672e+01;-4.28888588e+01
4.58374023e+01;-4.33004227e+01
4.58984375e+01;-4.35557556e+01
4.59594727e+01;-4.37728081e+01
4.60205078e+01;-4.38895531e+01
4.60815430e+01;-4.40490265e+01
4.61425781e+01;-4.43026085e+01
4.62036133e+01;-4.46838913e+01
4.62646484e+01;-4.49776459e+01
4.63256836e+01;-4.51535492e+01
4.63867188e+01;-4.54109955e+01
4.64477539e+01;-4.58501663e+01
4.65087891e+01;-4.61095810e+01
4.65698242e+01;-4.62744637e+01
4.66308594e+01;-4.61529198e+01
4.66918945e+01;-4.58600082e+01
4.67529297e+01;-4.58170204e+01
4.68139648e+01;-4.58020363e+01
4.68750000e+01;-4.57143059e+01
4.69360352e+01;-4.56484222e+01
4.69970703e+01;-4.54219551e+01
4.70581055e+01;-4.52602501e+01
4.71191406e+01;-4.52553368e+01
4.71801758e+01;-4.54565277e+01
4.72412109e+01;-4.56775055e+01
4.73022461e+01;-4.56413307e+01
4.73632812e+01;-4.55411606e+01
4.74243164e+01;-4.56048203e+01
4.74853516e+01;-4.56861725e+01
4.75463867e+01;-4.58330116e+01
4.76074219e+01;-4.59512596e+01
4.76684570e+01;-4.58207741e+01
4.77294922e+01;-4.57388687e+01
4.77905273e+01;-4.58463135e+01
4.78515625e+01;-4.59998550e+01
4.79125977e+01;-4.61629715e+01
4.79736328e+01;-4.61682777e+01
4.80346680e+01;-4.60924034e+01
4.80957031e+01;-4.60542793e+01
4.81567383e+01;-4.59786148e+01
4.82177734e+01;-4.61326866e+01
4.82788086e+01;-4.61776390e+01
4.83398438e+01;-4.61447487e+01
4.84008789e+01;-4.61254883e+01
4.84619141e+01;-4.61823006e+01
4.85229492e+01;-4.62213745e+01
4.85839844e+01;-4.60854912e+01
4.86450195e+01;-4.60326767e+01
4.87060547e+01;-4.59995232e+01
4.87670898e+01;-4.59665680e+01
4.88281250e+01;-4.60954247e+01
4.88891602e+01;-4.61968002e+01
4.89501953e+01;-4.56725769e+01
4.90112305e+01;-4.50807991e+01
4.90722656e+01;-4.46906166e+01
4.91333008e+01;-4.33024178e+01
4.91943359e+01;-4.25250435e+01
4.92553711e+01;-4.25091209e+01
4.93164062e+01;-4.25593338e+01
4.93774414e+01;-4.26267395e+01
4.94384766e+01;-4.26338005e+01
4.94995117e+01;-4.28067703e+01
4.95605469e+01;-4.30865898e+01
4.96215820e+01;-4.34050789e+01
4.96826172e+01;-4.50266037e+01
4.97436523e+01;-4.66431923e+01
4.98046875e+01;-4.69201508e+01
4.98657227e+01;-4.71507301e+01
4.99267578e+01;-4.71678696e+01
4.99877930e+01;-4.71956635e+01
5.00488281e+01;-4.74582024e+01
5.01098633e+01;-4.77328377e+01
5.01708984e+01;-4.75552750e+01
5.02319336e+01;-4.70381126e+01
5.02929688e+01;-4.68589478e+01
5.03540039e+01;-4.68727379e+01
5.04150391e+01;-4.67869377e+01
5.04760742e+01;-4.66805801e+01
5.05371094e+01;-4.67751083e+01
5.05981445e+01;-4.68815842e+01
5.06591797e+01;-4.68432083e+01
5.07202148e+01;-4.71507759e+01
5.07812500e+01;-4.78962021e+01
5.08422852e+01;-4.83687859e+01
5.09033203e+01;-4.85216484e+01
5.09643555e+01;-4.87014809e+01
5.10253906e+01;-4.88414078e+01
5.10864258e+01;-4.87392921e+01
5.11474609e+01;-4.87907066e+01
5.12084961e+01;-4.88949738e+01
5.12695312e+01;-4.89240189e+01
5.13305664e+01;-4.90718613e+01
5.13916016e+01;-4.91946678e+01
5.14526367e+01;-4.91680069e+01
5.15136719e+01;-4.91470795e+01
5.15747070e+01;-4.90766602e+01
5.16357422e+01;-4.87187080e+01
5.16967773e+01;-4.84036789e+01
5.17578125e+01;-4.82569847e+01
5.18188477e+01;-4.81415329e+01
5.18798828e+01;-4.79033203e+01
5.19409180e+01;-4.76002960e+01
5.20019531e+01;-4.73535995e+01
5.20629883e+01;-4.71355362e+01
5.21240234e+01;-4.71902275e+01
5.21850586e+01;-4.74872818e+01
5.22460938e+01;-4.75242119e+01
5.23071289e+01;-4.76260147e+01
5.23681641e+01;-4.77208061e+01
5.24291992e+01;-4.76880798e+01
5.24902344e+01;-4.77317276e+01
5.25512695e+01;-4.76012802e+01
5.26123047e+01;-4.73250771e+01
5.26733398e+01;-4.71637955e+01
5.27343750e+01;-4.70600739e+01
5.27954102e+01;-4.71962509e+01
5.28564453e+01;-4.70125275e+01
5.29174805e+01;-4.65553360e+01
5.29785156e+01;-4.63965721e+01
5.30395508e+01;-4.63787041e+01
5.31005859e+01;-4.63000031e+01
5.31616211e+01;-4.62690353e+01
5.32226562e+01;-4.60805359e+01
5.32836914e+01;-4.60187225e+01
5.33447266e+01;-4.58976631e+01
5.34057617e+01;-4.58399773e+01
5.34667969e+01;-4.60735588e+01
5.35278320e+01;-4.62202988e+01
5.35888672e+01;-4.62772217e+01
5.36499023e+01;-4.66008530e+01
5.37109375e+01;-4.70704689e+01
5.37719727e+01;-4.74961014e+01
5.38330078e+01;-4.75467415e+01
5.38940430e+01;-4.75921555e+01
5.39550781e+01;-4.78109627e+01
5.40161133e+01;-4.79077759e+01
5.40771484e+01;-4.77201233e+01
5.41381836e+01;-4.74001617e+01
5.41992188e+01;-4.71178970e+01
5.42602539e+01;-4.64149246e+01
5.43212891e+01;-4.55393524e+01
5.43823242e+01;-4.49391632e+01
5.44433594e+01;-4.44269943e+01
5.45043945e+01;-4.40075645e+01
5.45654297e+01;-4.37714424e+01
5.46264648e+01;-4.36680374e+01
5.46875000e+01;-4.35153122e+01
5.47485352e+01;-4.32222176e+01
5.48095703e+01;-4.31325531e+01
5.48706055e+01;-4.32501984e+01
5.49316406e+01;-4.32770271e+01
5.49926758e+01;-4.32112312e+01
5.50537109e+01;-4.31603966e+01
5.51147461e+01;-4.30596046e+01
5.51757812e+01;-4.29286194e+01
5.52368164e+01;-4.26919441e+01
5.52978516e+01;-4.24717598e+01
5.53588867e+01;-4.21290283e+01
5.54199219e+01;-4.17325401e+01
5.54809570e+01;-4.16275978e+01
5.55419922e+01;-4.17084808e+01
5.56030273e+01;-4.16564827e+01
5.56640625e+01;-4.12379189e+01
5.57250977e+01;-4.07481079e+01
5.57861328e+01;-4.05017967e+01
5.58471680e+01;-4.02714806e+01
5.59082031e+01;-4.02281570e+01
5.59692383e+01;-4.03401527e+01
5.60302734e+01;-4.02455330e+01
5.60913086e+01;-3.99818077e+01
5.61523438e+01;-3.96772423e+01
5.62133789e+01;-3.96711311e+01
5.62744141e+01;-3.97676964e+01
5.63354492e+01;-3.95374069e+01
5.63964844e+01;-3.91213264e+01
5.64575195e+01;-3.85760269e+01
5.65185547e+01;-3.81833420e+01
5.65795898e+01;-3.80453033e+01
5.66406250e+01;-3.79677277e+01
5.67016602e+01;-3.79717026e+01
5.67626953e+01;-3.79239273e+01
5.68237305e+01;-3.78286400e+01
5.68847656e+01;-3.79032707e+01
5.69458008e+01;-3.82072067e+01
5.70068359e+01;-3.86964188e+01
5.70678711e+01;-3.91069717e+01
5.71289062e+01;-3.93290901e+01
5.71899414e+01;-3.96565170e+01
5.72509766e+01;-3.99776802e+01
5.73120117e+01;-4.02175369e+01
5.73730469e+01;-4.05202599e+01
5.74340820e+01;-4.09388504e+01
5.74951172e+01;-4.13480225e+01
5.75561523e+01;-4.16808052e+01
5.76171875e+01;-4.19797592e+01
5.76782227e+01;-4.22672462e+01
5.77392578e+01;-4.24633675e+01
5.78002930e+01;-4.27625809e+01
5.78613281e+01;-4.32890205e+01
5.79223633e+01;-4.39941025e+01
5.79833984e+01;-4.46447220e+01
5.80444336e+01;-4.53213921e+01
5.81054688e+01;-4.60382233e+01
5.81665039e+01;-4.66953621e+01
5.82275391e+01;-4.73243446e+01
5.82885742e+01;-4.84063797e+01
5.83496094e+01;-4.65643387e+01
5.84106445e+01;-2.35362377e+01
5.84716797e+01;-1.38672886e+01
5.85327148e+01;-1.37071247e+01
5.85937500e+01;-2.29527264e+01
5.86547852e+01;-4.37863121e+01
5.87158203e+01;-4.70779037e+01
5.87768555e+01;-4.84096756e+01
5.88378906e+01;-4.92088432e+01
5.88989258e+01;-4.94768524e+01
5.89599609e+01;-4.92497635e+01
5.90209961e+01;-4.90452728e+01
5.90820312e+01;-4.87504883e+01
5.91430664e+01;-4.84500313e+01
5.92041016e+01;-4.81932373e+01
5.92651367e+01;-4.80474091e+01
5.93261719e+01;-4.80363541e+01
5.93872070e+01;-4.79545937e+01
5.94482422e+01;-4.78418579e+01
5.95092773e+01;-4.78175850e+01
5.95703125e+01;-4.78488007e+01
5.96313477e+01;-4.80399170e+01
5.96923828e+01;-4.82649193e+01
5.97534180e+01;-4.83499031e+01
5.98144531e+01;-4.83095551e+01
5.98754883e+01;-4.82206383e+01
5.99365234e+01;-4.83332520e+01
5.99975586e+01;-4.85288429e+01
6.00585938e+01;-4.83720398e+01
6.01196289e+01;-4.81433449e+01
6.01806641e+01;-4.79792633e+01
6.02416992e+01;-4.78828888e+01
6.03027344e+01;-4.76908913e+01
6.03637695e+01;-4.74685860e+01
6.04248047e+01;-4.73873901e+01
6.04858398e+01;-4.72587204e+01
6.05468750e+01;-4.72681084e+01
6.06079102e+01;-4.75292168e+01
6.06689453e+01;-4.77194710e+01
6.07299805e+01;-4.77049675e+01
6.07910156e+01;-4.75532455e+01
6.08520508e+01;-4.75144768e+01
6.09130859e+01;-4.75663414e+01
6.09741211e+01;-4.75198860e+01
6.10351562e+01;-4.73861885e+01
6.10961914e+01;-4.72443695e+01
6.11572266e+01;-4.71606979e+01
6.12182617e+01;-4.70384293e+01
6.12792969e+01;-4.69457588e+01
6.13403320e+01;-4.69682426e+01
6.14013672e+01;-4.70866127e+01
6.14624023e+01;-4.69950752e+01
6.15234375e+01;-4.69060402e+01
6.15844727e+01;-4.69052467e+01
6.16455078e+01;-4.68347855e+01
6.17065430e+01;-4.67518768e+01
6.17675781e+01;-4.67469482e+01
6.18286133e+01;-4.68500404e+01
6.18896484e+01;-4.68280754e+01
6.19506836e+01;-4.67738724e+01
6.20117188e+01;-4.69798660e+01
6.20727539e+01;-4.71271706e+01
6.21337891e+01;-4.72734222e+01
6.21948242e+01;-4.74065437e+01
6.22558594e+01;-4.73944893e+01
6.23168945e+01;-4.74339867e+01
6.23779297e+01;-4.74314346e+01
6.24389648e+01;-4.76700363e+01
6.25000000e+01;-4.78696671e+01
6.25610352e+01;-4.77884178e+01
6.26220703e+01;-4.77493286e+01
6.26831055e+01;-4.77776146e+01
6.27441406e+01;-4.79635239e+01
6.28051758e+01;-4.81681480e+01
6.28662109e+01;-4.82446480e+01
6.29272461e+01;-4.83359032e+01
6.29882812e+01;-4.82389603e+01
6.30493164e+01;-4.82246475e+01
6.31103516e+01;-4.83441200e+01
6.31713867e+01;-4.85307236e+01
6.32324219e+01;-4.85978889e+01
6.32934570e+01;-4.83852921e+01
6.33544922e+01;-4.82167931e+01
6.34155273e+01;-4.81958160e+01
6.34765625e+01;-4.81770973e+01
6.35375977e+01;-4.82269402e+01
6.35986328e+01;-4.82398987e+01
6.36596680e+01;-4.83365746e+01
6.37207031e+01;-4.83095779e+01
6.37817383e+01;-4.81903000e+01
6.38427734e+01;-4.83663864e+01
6.39038086e+01;-4.86910973e+01
6.39648438e+01;-4.90595779e+01
6.40258789e+01;-4.93029251e+01
6.40869141e+01;-4.93199577e+01
6.41479492e+01;-4.93482552e+01
6.42089844e+01;-4.93057518e+01
6.42700195e+01;-4.93384628e+01
6.43310547e+01;-4.95932503e+01
6.43920898e+01;-4.96367149e+01
6.44531250e+01;-4.95848122e+01
6.45141602e+01;-4.92940140e+01
6.45751953e+01;-4.90295830e+01
6.46362305e+01;-4.89822426e+01
6.46972656e+01;-4.89973297e+01
6.47583008e+01;-4.90514259e+01
6.48193359e+01;-4.89527283e+01
6.48803711e+01;-4.86895218e+01
6.49414062e+01;-4.86714554e+01
6.50024414e+01;-4.87680893e+01
6.50634766e+01;-4.88983765e+01
6.51245117e+01;-4.89667549e+01
6.51855469e+01;-4.90840149e+01
6.52465820e+01;-4.91997070e+01
6.53076172e+01;-4.91469345e+01
6.53686523e+01;-4.92358894e+01
6.54296875e+01;-4.95992737e+01
6.54907227e+01;-4.98322563e+01
6.55517578e+01;-4.99114723e+01
6.56127930e+01;-4.99849472e+01
6.56738281e+01;-5.00964737e+01
6.57348633e+01;-4.99793091e+01
6.57958984e+01;-4.97548523e+01
6.58569336e+01;-4.96174736e+01
6.59179688e+01;-4.94619675e+01
6.59790039e+01;-4.91793137e+01
6.60400391e+01;-4.88775711e+01
6.61010742e+01;-4.86135368e+01
6.61621094e+01;-4.82407532e+01
6.62231445e+01;-4.77524872e+01
6.62841797e+01;-4.75747910e+01
6.63452148e+01;-4.76033249e+01
6.64062500e+01;-4.76629715e+01
6.64672852e+01;-4.76983299e+01
6.65283203e+01;-4.77198448e+01
6.65893555e+01;-4.76333733e+01
6.66503906e+01;-4.76058006e+01
6.67114258e+01;-4.77166405e+01
6.67724609e+01;-4.80776215e+01
6.68334961e+01;-4.81199532e+01
6.68945312e+01;-4.78620262e+01
6.69555664e+01;-4.77268791e+01
6.70166016e+01;-4.76779709e+01
6.70776367e+01;-4.75905495e+01
6.71386719e+01;-4.75757446e+01
6.71997070e+01;-4.75959778e+01
6.72607422e+01;-4.76861649e+01
6.73217773e+01;-4.77532120e+01
6.73828125e+01;-4.77986565e+01
6.74438477e+01;-4.80032310e+01
6.75048828e+01;-4.80042915e+01
6.75659180e+01;-4.79185829e+01
6.76269531e+01;-4.79377480e+01
6.76879883e+01;-4.79882088e+01
6.77490234e+01;-4.79774208e+01
6.78100586e+01;-4.79257469e+01
6.78710938e+01;-4.78025360e+01
6.79321289e+01;-4.76146355e+01
6.79931641e+01;-4.72867775e+01
6.80541992e+01;-4.70168343e+01
6.81152344e+01;-4.68911209e+01
6.81762695e+01;-4.67084122e+01
6.82373047e+01;-4.63197823e+01
6.82983398e+01;-4.56772842e+01
6.83593750e+01;-4.52452164e+01
6.84204102e+01;-4.50377960e+01
6.84814453e+01;-4.50359383e+01
6.85424805e+01;-4.49691467e+01
6.86035156e+01;-4.47842293e+01
6.86645508e+01;-4.46583519e+01
6.87255859e+01;-4.46998558e+01
6.87866211e+01;-4.48499985e+01
6.88476562e+01;-4.48659821e+01
6.89086914e+01;-4.47577057e+01
6.89697266e+01;-4.47385979e+01
6.90307617e+01;-4.47029076e+01
6.90917969e+01;-4.47025032e+01
6.91528320e+01;-4.48553772e+01
6.92138672e+01;-4.48912735e+01
6.92749023e+01;-4.48862610e+01
6.93359375e+01;-4.49646339e+01
6.93969727e+01;-4.54014130e+01
6.94580078e+01;-4.59189644e+01
6.95190430e+01;-4.61655426e+01
6.95800781e+01;-4.62528801e+01
6.96411133e+01;-4.63509903e+01
6.97021484e+01;-4.65409546e+01
6.97631836e+01;-4.68975792e+01
6.98242188e+01;-4.70789795e+01
6.98852539e+01;-4.72746315e+01
6.99462891e+01;-4.75431938e+01
7.00073242e+01;-4.76697769e+01
7.00683594e+01;-4.79150887e+01
7.01293945e+01;-4.83220291e+01
7.01904297e+01;-4.88134155e+01
7.02514648e+01;-4.92986374e+01
7.03125000e+01;-4.96303368e+01
7.03735352e+01;-5.00151520e+01
7.04345703e+01;-5.01451721e+01
7.04956055e+01;-5.02742310e+01
7.05566406e+01;-5.06773186e+01
7.06176758e+01;-5.09194031e+01
7.06787109e+01;-5.10413513e+01
7.07397461e+01;-5.14732323e+01
7.08007812e+01;-5.18346214e+01
7.08618164e+01;-5.19500008e+01
7.09228516e+01;-5.20783653e+01
7.09838867e+01;-5.22687187e+01
7.10449219e+01;-5.22416153e+01
7.11059570e+01;-5.22595520e+01
7.11669922e+01;-5.23508339e+01
7.12280273e+01;-5.24309425e+01
7.12890625e+01;-5.23703918e+01
7.13500977e+01;-5.22286186e+01
7.14111328e+01;-5.21409607e+01
7.14721680e+01;-5.20506668e+01
7.15332031e+01;-5.20829086e+01
7.15942383e+01;-5.21442909e+01
7.16552734e+01;-5.21705513e+01
7.17163086e+01;-5.21470222e+01
7.17773438e+01;-5.19487534e+01
7.18383789e+01;-5.17801285e+01
7.18994141e+01;-5.18057175e+01
7.19604492e+01;-5.19545937e+01
7.20214844e+01;-5.20900841e+01
7.20825195e+01;-5.21426125e+01
7.21435547e+01;-5.20072784e+01
7.22045898e+01;-5.17982483e+01
7.22656250e+01;-5.17429504e+01
7.23266602e+01;-5.18780861e+01
7.23876953e+01;-5.19780807e+01
7.24487305e+01;-5.17908974e+01
7.25097656e+01;-5.16858521e+01
7.25708008e+01;-5.16513863e+01
7.26318359e+01;-5.17009315e+01
7.26928711e+01;-5.19153900e+01
7.27539062e+01;-5.21112518e+01
7.28149414e+01;-5.20155373e+01
7.28759766e+01;-5.19001579e+01
7.29370117e+01;-5.20286217e+01
7.29980469e+01;-5.23477821e+01
7.30590820e+01;-5.25025444e+01
7.31201172e+01;-5.25628738e+01
7.31811523e+01;-5.25098877e+01
7.32421875e+01;-5.24809113e+01
7.33032227e+01;-5.25472717e+01
7.33642578e+01;-5.28938255e+01
7.34252930e+01;-5.32218857e+01
7.34863281e+01;-5.32878799e+01
7.35473633e+01;-5.33232079e+01
7.36083984e+01;-5.34823418e+01
7.36694336e+01;-5.35655823e+01
7.37304688e+01;-5.36426697e+01
7.37915039e+01;-5.38170967e+01
7.38525391e+01;-5.38564720e+01
7.39135742e+01;-5.37073059e+01
7.39746094e+01;-5.36833763e+01
7.40356445e+01;-5.38160515e+01
7.40966797e+01;-5.37950706e+01
7.41577148e+01;-5.36287880e+01
7.42187500e+01;-5.36718330e+01
7.42797852e+01;-5.37731018e+01
7.43408203e+01;-5.38788490e+01
7.44018555e+01;-5.40458984e+01
7.44628906e+01;-5.41748466e+01
7.45239258e+01;-5.42864037e+01
7.45849609e+01;-5.42081909e+01
7.46459961e+01;-5.41749115e+01
7.47070312e+01;-5.41834641e+01
7.47680664e+01;-5.41245651e+01
7.48291016e+01;-5.40623436e+01
7.48901367e+01;-5.39475060e+01
7.49511719e+01;-5.40068855e+01
7.50122070e+01;-5.42172089e+01
7.50732422e+01;-5.43235283e+01
7.51342773e+01;-5.45041351e+01
7.51953125e+01;-5.47242393e+01
7.52563477e+01;-5.48996925e+01
7.53173828e+01;-5.49836922e+01
7.53784180e+01;-5.51963272e+01
7.54394531e+01;-5.55882797e+01
7.55004883e+01;-5.56547585e+01
7.55615234e+01;-5.53589325e+01
7.56225586e+01;-5.52175293e+01
7.56835938e+01;-5.51404991e+01
7.57446289e+01;-5.50607681e+01
7.58056641e+01;-5.49659729e+01
7.58666992e+01;-5.50664864e+01
7.59277344e+01;-5.51949883e+01
7.59887695e+01;-5.52036171e+01
7.60498047e+01;-5.53862610e+01
7.61108398e+01;-5.58122292e+01
7.61718750e+01;-5.60829811e+01
7.62329102e+01;-5.62327271e+01
7.62939453e+01;-5.63923607e+01
7.63549805e+01;-5.68025131e+01
7.64160156e+01;-5.69927406e+01
7.64770508e+01;-5.70003395e+01
7.65380859e+01;-5.69890366e+01
7.65991211e+01;-5.68491325e+01
7.66601562e+01;-5.65315895e+01
7.67211914e+01;-5.62236099e+01
7.67822266e+01;-5.62494698e+01
7.68432617e+01;-5.61024284e+01
7.69042969e+01;-5.55729523e+01
7.69653320e+01;-5.51389389e+01
7.70263672e+01;-5.49100876e+01
7.70874023e+01;-5.45723114e+01
7.71484375e+01;-5.43070412e+01
7.72094727e+01;-5.43081093e+01
7.72705078e+01;-5.43353920e+01
7.73315430e+01;-5.41574211e+01
7.73925781e+01;-5.41225357e+01
7.74536133e+01;-5.43773804e+01
7.75146484e+01;-5.44882126e+01
7.75756836e+01;-5.44484062e+01
7.76367188e+01;-5.46322823e+01
7.76977539e+01;-5.49004517e+01
7.77587891e+01;-5.48704681e+01
7.78198242e+01;-5.48255882e+01
7.78808594e+01;-5.50190811e+01
7.79418945e+01;-5.53033524e+01
7.80029297e+01;-5.54466782e+01
7.80639648e+01;-5.55462952e+01
7.81250000e+01;-5.55746803e+01
7.81860352e+01;-5.54999695e+01
7.82470703e+01;-5.51503334e+01
7.83081055e+01;-5.49352875e+01
7.83691406e+01;-5.50236130e+01
7.84301758e+01;-5.49805145e+01
7.84912109e+01;-5.47040787e+01
7.85522461e+01;-5.44902306e+01
7.86132812e+01;-5.44108887e+01
7.86743164e+01;-5.44030724e+01
7.87353516e+01;-5.43576012e+01
7.87963867e+01;-5.44403801e+01
7.88574219e+01;-5.46211548e+01
7.89184570e+01;-5.47342148e+01
7.89794922e+01;-5.47387810e+01
7.90405273e+01;-5.47861328e+01
7.91015625e+01;-5.47651711e+01
7.91625977e+01;-5.48963814e+01
7.92236328e+01;-5.49536476e+01
7.92846680e+01;-5.48957939e+01
7.93457031e+01;-5.49493790e+01
7.94067383e+01;-5.48425064e+01
7.94677734e+01;-5.46371117e+01
7.95288086e+01;-5.46111603e+01
7.95898438e+01;-5.47265968e+01
7.96508789e+01;-5.49914627e+01
7.97119141e+01;-5.50803490e+01
7.97729492e+01;-5.51932182e+01
7.98339844e+01;-5.52470207e+01
7.98950195e+01;-5.49391060e+01
7.99560547e+01;-5.49302750e+01
8.00170898e+01;-5.50321999e+01
8.00781250e+01;-5.50145988e+01
8.01391602e+01;-5.46814041e+01
8.02001953e+01;-5.42498589e+01
8.02612305e+01;-5.41252060e+01
8.03222656e+01;-5.40069389e+01
8.03833008e+01;-5.40836372e+01
8.04443359e+01;-5.45103188e+01
8.05053711e+01;-5.47308769e+01
8.05664062e+01;-5.47966728e+01
8.06274414e+01;-5.49411316e+01
8.06884766e+01;-5.51143341e+01
8.07495117e+01;-5.53043823e+01
8.08105469e+01;-5.53502083e+01
8.08715820e+01;-5.55201340e+01
8.09326172e+01;-5.57075424e+01
8.09936523e+01;-5.56012459e+01
8.10546875e+01;-5.55246849e+01
8.11157227e+01;-5.55178871e+01
8.11767578e+01;-5.54216805e+01
8.12377930e+01;-5.53714027e+01
8.12988281e+01;-5.53321609e+01
8.13598633e+01;-5.51401215e+01
8.14208984e+01;-5.50050774e+01
8.14819336e+01;-5.48679161e+01
8.15429688e+01;-5.45802345e+01
8.16040039e+01;-5.42476692e+01
8.16650391e+01;-5.40025330e+01
8.17260742e+01;-5.38930855e+01
8.17871094e+01;-5.39273186e+01
8.18481445e+01;-5.39437027e+01
8.19091797e+01;-5.39743118e+01
8.19702148e+01;-5.38464432e+01
8.20312500e+01;-5.36831970e+01
8.20922852e+01;-5.34134827e+01
8.21533203e+01;-5.30993881e+01
8.22143555e+01;-5.28128777e+01
8.22753906e+01;-5.26187630e+01
8.23364258e+01;-5.24211159e+01
8.23974609e+01;-5.22865829e+01
8.24584961e+01;-5.21296043e+01
8.25195312e+01;-5.20865707e+01
8.25805664e+01;-5.21843605e+01
8.26416016e+01;-5.24097977e+01
8.27026367e+01;-5.24363136e+01
8.27636719e+01;-5.24988708e+01
8.28247070e+01;-5.25990791e+01
8.28857422e+01;-5.26797600e+01
8.29467773e+01;-5.25953751e+01
8.30078125e+01;-5.25139923e+01
8.30688477e+01;-5.22669373e+01
8.31298828e+01;-5.19195061e+01
8.31909180e+01;-5.18404388e+01
8.32519531e+01;-5.18441162e+01
8.33129883e+01;-5.17365952e+01
8.33740234e+01;-5.16454735e+01
8.34350586e+01;-5.16357193e+01
8.34960938e+01;-5.17014427e+01
8.35571289e+01;-5.17468872e+01
8.36181641e+01;-5.18150635e+01
8.36791992e+01;-5.18602486e+01
8.37402344e+01;-5.18302383e+01
8.38012695e+01;-5.19626083e+01
8.38623047e+01;-5.20248413e+01
8.39233398e+01;-5.19525909e+01
8.39843750e+01;-5.18904419e+01
8.40454102e+01;-5.18180313e+01
8.41064453e+01;-5.17232590e+01
8.41674805e+01;-5.16146469e+01
8.42285156e+01;-5.14648094e+01
8.42895508e+01;-5.13860245e+01
8.43505859e+01;-5.14630013e+01
8.44116211e+01;-5.15145416e+01
8.44726562e+01;-5.13954506e+01
8.45336914e+01;-5.10334854e+01
8.45947266e+01;-5.06285591e+01
8.46557617e+01;-5.03093338e+01
8.47167969e+01;-5.00685616e+01
8.47778320e+01;-5.00009079e+01
8.48388672e+01;-4.98657532e+01
8.48999023e+01;-4.95023079e+01
8.49609375e+01;-4.92292938e+01
8.50219727e+01;-4.90946465e+01
8.50830078e+01;-4.89519234e+01
8.51440430e+01;-4.89713478e+01
8.52050781e+01;-4.88067245e+01
8.52661133e+01;-4.83335228e+01
8.53271484e+01;-4.79651070e+01
8.53881836e+01;-4.77735100e+01
8.54492188e+01;-4.77596550e+01
8.55102539e+01;-4.76769447e+01
8.55712891e+01;-4.75279388e+01
8.56323242e+01;-4.75588188e+01
8.56933594e+01;-4.74753799e+01
8.57543945e+01;-4.73870850e+01
8.58154297e+01;-4.76159172e+01
8.58764648e+01;-4.77936897e+01
8.59375000e+01;-4.77443008e+01
8.59985352e+01;-4.76283493e+01
8.60595703e+01;-4.75311737e+01
8.61206055e+01;-4.75225830e+01
8.61816406e+01;-4.74003792e+01
8.62426758e+01;-4.73441277e+01
8.63037109e+01;-4.73379593e+01
8.63647461e+01;-4.72269478e+01
8.64257812e+01;-4.70994492e+01
8.64868164e+01;-4.69941063e+01
8.65478516e+01;-4.69192047e+01
8.66088867e+01;-4.67530174e+01
8.66699219e+01;-4.63094673e+01
8.67309570e+01;-4.59035835e+01
8.67919922e+01;-4.57195435e+01
8.68530273e+01;-4.55865555e+01
8.69140625e+01;-4.52606430e+01
8.69750977e+01;-4.50249138e+01
8.70361328e+01;-4.48057327e+01
8.70971680e+01;-4.44541512e+01
8.71582031e+01;-4.41595421e+01
8.72192383e+01;-4.39307709e+01
8.72802734e+01;-4.37309456e+01
8.73413086e+01;-4.35050316e+01
8.74023438e+01;-4.33106956e+01
8.74633789e+01;-4.33038597e+01
8.75244141e+01;-4.33264160e+01
8.75854492e+01;-4.32679176e+01
8.76464844e+01;-4.33459740e+01
8.77075195e+01;-4.35003090e+01
8.77685547e+01;-4.36382790e+01
8.78295898e+01;-4.37821121e+01
8.78906250e+01;-4.39176674e+01
8.79516602e+01;-4.40566216e+01
8.80126953e+01;-4.42377548e+01
8.80737305e+01;-4.43717728e+01
8.81347656e+01;-4.47115555e+01
8.81958008e+01;-4.49915352e+01
8.82568359e+01;-4.52350082e+01
8.83178711e+01;-4.57265701e+01
8.83789062e+01;-4.62372742e+01
8.84399414e+01;-4.66172523e+01
8.85009766e+01;-4.70023994e+01
8.85620117e+01;-4.71717529e+01
8.86230469e+01;-4.72352562e+01
8.86840820e+01;-4.72546501e+01
8.87451172e+01;-4.73975334e+01
