; Pulse saved with RP Fiber Power
; Domain: time.
;
; t1 = -2.994140625e-12
; t2 = 3e-12
; dt = 5.859375e-15
; lambda_ref = 1.542e-6
;
; Data: t (s), Re(A) (sqrt(W)), Im(A) (sqrt(W)):
304.6875e-15, 0.8878823899, 1.162207591
310.546875e-15, 0.88366134, 1.128678139
316.40625e-15, 0.8793645641, 1.095411852
322.265625e-15, 0.8749769112, 1.062415239
328.125e-15, 0.8704837261, 1.029694568
333.984375e-15, 0.8658712439, 0.9972557813
339.84375e-15, 0.8611268397, 0.9651043591
345.703125e-15, 0.8562390768, 0.9332452385
351.5625e-15, 0.8511975904, 0.9016828954
357.421875e-15, 0.8459929098, 0.8704216314
363.28125e-15, 0.8406163435, 0.8394660314
369.140625e-15, 0.8350599984, 0.8088214687
375e-15, 0.8293169367, 0.7784945063
380.859375e-15, 0.8233813859, 0.7484930613
386.71875e-15, 0.8172488862, 0.7188262795
392.578125e-15, 0.8109162551, 0.6895041747
398.4375e-15, 0.8043813131, 0.6605371542
404.296875e-15, 0.7976423871, 0.6319355971
410.15625e-15, 0.7906976984, 0.6037096078
416.015625e-15, 0.7835447918, 0.5758690039
421.875e-15, 0.7761801669, 0.5484234994
427.734375e-15, 0.7685992227, 0.5213829818
433.59375e-15, 0.7607965295, 0.4947577345
439.453125e-15, 0.7527663437, 0.4685584872
445.3125e-15, 0.7445032065, 0.442796218
451.171875e-15, 0.7360024517, 0.4174817397
457.03125e-15, 0.727260493, 0.3926251721
462.890625e-15, 0.7182748567, 0.3682354714
468.75e-15, 0.7090440127, 0.3443201537
474.609375e-15, 0.699567137, 0.3208853021
480.46875e-15, 0.6898439409, 0.2979358185
486.328125e-15, 0.6798746681, 0.2754758145
492.1875e-15, 0.6696602642, 0.2535089912
498.046875e-15, 0.6592026608, 0.2320388973
503.90625e-15, 0.6485050428, 0.211069025
509.765625e-15, 0.6375719984, 0.1906027914
515.625e-15, 0.6264094832, 0.1706434911
521.484375e-15, 0.6150246291, 0.1511943176
527.34375e-15, 0.6034254703, 0.1322585019
533.203125e-15, 0.5916207009, 0.1138395537
539.0625e-15, 0.5796195276, 0.09594153456
544.921875e-15, 0.567431645, 0.07856925535
550.78125e-15, 0.5550672716, 0.06172830546
556.640625e-15, 0.5425371686, 0.04542486602
562.5e-15, 0.5298525448, 0.02966533626
568.359375e-15, 0.5170248044, 0.01445586612
574.21875e-15, 0.5040651517, -198.0694047e-6
580.078125e-15, 0.4909841431, -0.01429194398
585.9375e-15, 0.4777913206, -0.02782224221
591.796875e-15, 0.4644950679, -0.04078634569
597.65625e-15, 0.4511027774, -0.05318234402
603.515625e-15, 0.437621322, -0.06500890704
609.375e-15, 0.4240577224, -0.07626532148
615.234375e-15, 0.4104198304, -0.08695172513
621.09375e-15, 0.3967168443, -0.09706947045
626.953125e-15, 0.3829595422, -0.1066214806
632.8125e-15, 0.3691602154, -0.1156124374
638.671875e-15, 0.3553323926, -0.1240486867
644.53125e-15, 0.341490488, -0.1319378375
650.390625e-15, 0.3276495071, -0.1392881367
656.25e-15, 0.3138248778, -0.1461077709
662.109375e-15, 0.3000324083, -0.1524042695
667.96875e-15, 0.2862882955, -0.1581841317
673.828125e-15, 0.2726090935, -0.1634527282
679.6875e-15, 0.259011551, -0.1682144429
685.546875e-15, 0.2455122939, -0.1724729678
691.40625e-15, 0.2321273851, -0.1762316476
697.265625e-15, 0.2188718591, -0.1794938027
703.125e-15, 0.2057593415, -0.1822629975
708.984375e-15, 0.1928018473, -0.1845432835
714.84375e-15, 0.1800097857, -0.1863394647
720.703125e-15, 0.1673921354, -0.1876574408
726.5625e-15, 0.1549567045, -0.1885046301
732.421875e-15, 0.1427103772, -0.1888904276
738.28125e-15, 0.1306592906, -0.1888265849
744.140625e-15, 0.1188089417, -0.1883274007
750e-15, 0.1071642966, -0.1874096352
755.859375e-15, 0.09572999543, -0.186092156
761.71875e-15, 0.08451073761, -0.1843954039
767.578125e-15, 0.07351184881, -0.1823408249
773.4375e-15, 0.06273995523, -0.1799504104
779.296875e-15, 0.05220360733, -0.177246427
785.15625e-15, 0.04191368892, -0.1742513239
791.015625e-15, 0.03188348804, -0.1709877262
796.875e-15, 0.02212839946, -0.1674783803
802.734375e-15, 0.01266533065, -0.1637459323
808.59375e-15, 3.511950038e-3, -0.1598124873
814.453125e-15, -5.314064043e-3, -0.1556989842
820.3125e-15, -0.01379564949, -0.1514245028
826.171875e-15, -0.02191680545, -0.1470056615
832.03125e-15, -0.02966287689, -0.1424562556
837.890625e-15, -0.03702075415, -0.1377872251
843.75e-15, -0.04397908141, -0.1330069588
849.609375e-15, -0.05052854317, -0.128121859
855.46875e-15, -0.05666223185, -0.1231370478
861.328125e-15, -0.06237603793, -0.1180570885
867.1875e-15, -0.06766894689, -0.1128866405
873.046875e-15, -0.07254313379, -0.1076310169
878.90625e-15, -0.0770037888, -0.1022966703
884.765625e-15, -0.08105868321, -0.09689164204
890.625e-15, -0.08471756003, -0.09142599607
896.484375e-15, -0.08799146116, -0.08591219013
902.34375e-15, -0.09089209374, -0.08036529786
908.203125e-15, -0.09343127851, -0.0748029708
914.0625e-15, -0.095620472, -0.06924506382
919.921875e-15, -0.09747030846, -0.06371293231
925.78125e-15, -0.09899012707, -0.05822848878
931.640625e-15, -0.1001874893, -0.05281317855
937.5e-15, -0.1010677587, -0.04748703507
943.359375e-15, -0.1016338677, -0.0422679428
949.21875e-15, -0.1018863931, -0.03717115419
955.078125e-15, -0.1018240302, -0.03220903649
960.9375e-15, -0.1014444572, -0.02739096971
966.796875e-15, -0.1007454975, -0.02272330331
972.65625e-15, -0.09972640284, -0.01820932172
978.515625e-15, -0.09838905481, -0.01384921427
984.375e-15, -0.09673890519, -9.640130211e-3
990.234375e-15, -0.09478554249, -5.576418032e-3
996.09375e-15, -0.09254287386, -1.650152716e-3
1.001953125e-12, -0.09002897882, 2.148013001e-3
1.0078125e-12, -0.08726576029, 5.827726166e-3
1.013671875e-12, -0.08427848688, 9.397672901e-3
1.01953125e-12, -0.08109529506, 0.01286436975
1.025390625e-12, -0.07774663285, 0.01623117413
1.03125e-12, -0.07426459128, 0.01949764133
1.037109375e-12, -0.07068206365, 0.02265924795
1.04296875e-12, -0.06703171632, 0.02570745229
1.048828125e-12, -0.06334483436, 0.02863000146
1.0546875e-12, -0.05965015471, 0.03141142415
1.060546875e-12, -0.0559728336, 0.03403367542
1.06640625e-12, -0.05233365521, 0.03647694517
1.072265625e-12, -0.0487485467, 0.03872065838
1.078125e-12, -0.04522838832, 0.04074466423
1.083984375e-12, -0.04177907692, 0.0425305633
1.08984375e-12, -0.03840178964, 0.04406305713
1.095703125e-12, -0.03509341729, 0.04533117122
1.1015625e-12, -0.03184718301, 0.04632919978
1.107421875e-12, -0.02865348602, 0.04705726463
1.11328125e-12, -0.02550101701, 0.0475214502
1.119140625e-12, -0.02237815126, 0.04773354783
1.125e-12, -0.01927455267, 0.04771050497
1.130859375e-12, -0.01618284472, 0.04747368343
1.13671875e-12, -0.01310013596, 0.04704801082
1.142578125e-12, -0.01002918127, 0.04646104639
1.1484375e-12, -6.978996031e-3, 0.04574192406
1.154296875e-12, -3.964839171e-3, 0.04492011457
1.16015625e-12, -1.007586986e-3, 0.04402396416
1.166015625e-12, 1.867379571e-3, 0.04307905414
1.171875e-12, 4.631604609e-3, 0.04210650955
1.177734375e-12, 7.255148323e-3, 0.04112146978
1.18359375e-12, 9.708225025e-3, 0.04013195151
1.189453125e-12, 0.01196284746, 0.03913829862
1.1953125e-12, 0.01399445579, 0.03813332219
1.201171875e-12, 0.01578351054, 0.03710312435
1.20703125e-12, 0.01731697715, 0.03602851539
1.212890625e-12, 0.01858958181, 0.03488687015
1.21875e-12, 0.01960468571, 0.03365426919
1.224609375e-12, 0.02037463349, 0.0323077761
1.23046875e-12, 0.02092048404, 0.03082772892
1.236328125e-12, 0.02127110242, 0.02919992635
1.2421875e-12, 0.02146167372, 0.02741758089
1.248046875e-12, 0.02153175821, 0.0254828902
1.25390625e-12, 0.02152303772, 0.02340806225
1.259765625e-12, 0.02147689798, 0.02121563945
1.265625e-12, 0.02143196473, 0.01893801719
1.271484375e-12, 0.02142169027, 0.01661613248
1.27734375e-12, 0.02147208096, 0.01429740943
1.283203125e-12, 0.02159968383, 0.01203314602
1.2890625e-12, 0.02180999903, 9.875593642e-3
1.294921875e-12, 0.02209651604, 7.874985331e-3
1.30078125e-12, 0.02244058063, 6.076724248e-3
1.306640625e-12, 0.02281223868, 4.518864004e-3
1.3125e-12, 0.02317209452, 3.229938751e-3
1.318359375e-12, 0.02347407852, 2.227175695e-3
1.32421875e-12, 0.0236688861, 1.515131948e-3
1.330078125e-12, 0.02370776639, 1.084850559e-3
1.3359375e-12, 0.02354631592, 913.6741127e-6
1.341796875e-12, 0.02314798263, 965.8642374e-6
1.34765625e-12, 0.02248705639, 1.194134926e-3
1.353515625e-12, 0.02155100443, 1.542111217e-3
1.359375e-12, 0.02034205844, 1.947615699e-3
1.365234375e-12, 0.0188779863, 2.346570337e-3
1.37109375e-12, 0.01719198666, 2.677229003e-3
1.376953125e-12, 0.0153316502, 2.884421783e-3
1.3828125e-12, 0.0133569623, 2.923505854e-3
1.388671875e-12, 0.01133737475, 2.763751738e-3
1.39453125e-12, 9.34805712e-3, 2.390947298e-3
1.400390625e-12, 7.465534969e-3, 1.809039405e-3
1.40625e-12, 5.762999129e-3, 1.040666831e-3
1.412109375e-12, 4.305613252e-3, 126.467918e-6
1.41796875e-12, 3.146148922e-3, -876.907623e-6
1.423828125e-12, 2.321226768e-3, -1.900083574e-3
1.4296875e-12, 1.84838685e-3, -2.865422923e-3
1.435546875e-12, 1.724153123e-3, -3.692423592e-3
1.44140625e-12, 1.923230776e-3, -4.303661761e-3
1.447265625e-12, 2.398962477e-3, -4.630804171e-3
1.453125e-12, 3.085158478e-3, -4.620196328e-3
1.458984375e-12, 3.899373622e-3, -4.237578927e-3
1.46484375e-12, 4.747607209e-3, -3.471597708e-3
1.470703125e-12, 5.530260007e-3, -2.335890972e-3
1.4765625e-12, 6.149007284e-3, -869.6422026e-6
1.482421875e-12, 6.514097081e-3, 863.4378865e-6
1.48828125e-12, 6.551476895e-3, 2.777701301e-3
1.494140625e-12, 6.209141005e-3, 4.769680103e-3
1.5e-12, 5.462148675e-3, 6.723630106e-3
1.505859375e-12, 4.315879496e-3, 8.51830555e-3
1.51171875e-12, 2.807250642e-3, 0.01003464939
1.517578125e-12, 1.003765325e-3, 0.01116394661
1.5234375e-12, -999.5955376e-6, 0.01181588381
1.529296875e-12, -3.085506435e-3, 0.01192589553
1.53515625e-12, -5.121219422e-3, 0.0114611861
1.541015625e-12, -6.966935589e-3, 0.0104248963
1.546875e-12, -8.485176092e-3, 8.858014981e-3
1.552734375e-12, -9.550594352e-3, 6.838800391e-3
1.55859375e-12, -0.0100595685, 4.479642465e-3
1.564453125e-12, -9.93886505e-3, 1.921450539e-3
1.5703125e-12, -9.15267602e-3, -674.2091662e-6
1.576171875e-12, -7.707429398e-3, -3.134869628e-3
1.58203125e-12, -5.653940007e-3, -5.288316114e-3
1.587890625e-12, -3.086660674e-3, -6.974485038e-3
1.59375e-12, -139.9988554e-6, -8.057326098e-3
1.599609375e-12, 3.018165367e-3, -8.435742586e-3
1.60546875e-12, 6.195484943e-3, -8.052708314e-3
1.611328125e-12, 9.186279145e-3, -6.901755566e-3
1.6171875e-12, 0.01178427025, -5.030199921e-3
1.623046875e-12, 0.01379626574, -2.538732756e-3
1.62890625e-12, 0.01505597787, 422.7147181e-6
1.634765625e-12, 0.01543704352, 3.662664023e-3
1.640625e-12, 0.01486424929, 6.958940088e-3
1.646484375e-12, 0.01332198024, 0.01007210164
1.65234375e-12, 0.01085905431, 0.01276072512
1.658203125e-12, 7.589325422e-3, 0.01479769815
1.6640625e-12, 3.687745136e-3, 0.01598656731
1.669921875e-12, -618.0840757e-6, 0.01617690527
1.67578125e-12, -5.060505049e-3, 0.01527760942
1.681640625e-12, -9.347874786e-3, 0.0132670714
1.6875e-12, -0.01318319414, 0.01019926014
1.693359375e-12, -0.01628418723, 6.204974709e-3
1.69921875e-12, -0.01840357975, 1.487840377e-3
1.705078125e-12, -0.01934823719, -3.685028308e-3
1.7109375e-12, -0.01899578864, -8.997359013e-3
1.716796875e-12, -0.01730741242, -0.01410235723
1.72265625e-12, -0.01433560298, -0.01864463222
1.728515625e-12, -0.01022602447, -0.02228413553
1.734375e-12, -5.212922594e-3, -0.02472064593
1.740234375e-12, 391.95897e-6, -0.02571717534
1.74609375e-12, 6.216532337e-3, -0.02512061053
1.751953125e-12, 0.01185071038, -0.02287791767
1.7578125e-12, 0.01687266615, -0.01904639609
1.763671875e-12, 0.02087744958, -0.01379677486
1.76953125e-12, 0.02350617234, -7.40839477e-3
1.775390625e-12, 0.02447386036, -256.2961793e-6
1.78125e-12, 0.02359401967, 7.209346428e-3
1.787109375e-12, 0.02079800973, 0.01449037653
1.79296875e-12, 0.01614751073, 0.0210727937
1.798828125e-12, 9.838673385e-3, 0.0264618341
1.8046875e-12, 2.197024372e-3, 0.03021767864
1.810546875e-12, -6.337195032e-3, 0.03198933796
1.81640625e-12, -0.01523287267, 0.03154427258
1.822265625e-12, -0.02389992995, 0.02879148121
1.828125e-12, -0.03172746513, 0.02379607438
1.833984375e-12, -0.03812573283, 0.01678379986
1.83984375e-12, -0.04256914481, 8.134558363e-3
1.845703125e-12, -0.04463725935, -1.635348968e-3
1.8515625e-12, -0.0440507275, -0.01190169615
1.857421875e-12, -0.04069934715, -0.02197016532
1.86328125e-12, -0.03465976976, -0.03112137748
1.869140625e-12, -0.02620096419, -0.03866031235
1.875e-12, -0.01577628373, -0.04396684028
1.880859375e-12, -4.001884755e-3, -0.04654384798
1.88671875e-12, 8.377778034e-3, -0.04605943452
1.892578125e-12, 0.02053561661, -0.04237987944
1.8984375e-12, 0.03161603056, -0.03559051798
1.904296875e-12, 0.04079400353, -0.02600230348
1.91015625e-12, 0.04733514916, -0.01414268906
1.916015625e-12, 0.05065244928, -730.4697861e-6
1.921875e-12, 0.05035548281, 0.01336461828
1.927734375e-12, 0.04628829912, 0.02717554773
1.93359375e-12, 0.03855271013, 0.03970176674
1.939453125e-12, 0.02751461403, 0.04997896713
1.9453125e-12, 0.01379200755, 0.05715004507
1.951171875e-12, -1.775477544e-3, 0.06053209119
1.95703125e-12, -0.01817440132, 0.05967429202
1.962890625e-12, -0.0342802864, 0.05440207379
1.96875e-12, -0.0489316871, 0.04484361607
1.974609375e-12, -0.06101084269, 0.03143598185
1.98046875e-12, -0.06952541653, 0.01490944753
1.986328125e-12, -0.07368542859, -3.749907535e-3
1.9921875e-12, -0.07296951913, -0.0233577189
1.998046875e-12, -0.06717518332, -0.04260581499
2.00390625e-12, -0.05644854078, -0.06014910468
2.009765625e-12, -0.04129049607, -0.0746991612
2.015625e-12, -0.02253770847, -0.08511801965
2.021484375e-12, -1.318536098e-3, -0.09050536338
2.02734375e-12, 0.02101405091, -0.09027247845
2.033203125e-12, 0.04296880886, -0.08419706421
2.0390625e-12, 0.06301639472, -0.07245415817
2.044921875e-12, 0.07969664615, -0.05562000759
2.05078125e-12, 0.09172535698, -0.03464752732
2.056640625e-12, 0.09809262233, -0.01081397488
2.0625e-12, 0.0981451411, 0.0143565255
2.068359375e-12, 0.09164578717, 0.03919107125
2.07421875e-12, 0.07880527733, 0.06198044161
2.080078125e-12, 0.06028268643, 0.0810983698
2.0859375e-12, 0.03715380221, 0.09511921484
2.091796875e-12, 0.01084866529, 0.102925371
2.09765625e-12, -0.01693808727, 0.1037961564
2.103515625e-12, -0.04435836013, 0.09747100372
2.109375e-12, -0.06953581237, 0.08418147485
2.115234375e-12, -0.09069650265, 0.06464880945
2.12109375e-12, -0.1062956818, 0.04004624579
2.126953125e-12, -0.115131481, 0.01192797441
2.1328125e-12, -0.1164369335, -0.01787086814
2.138671875e-12, -0.1099431759, -0.04735651595
2.14453125e-12, -0.09590864075, -0.07451276818
2.150390625e-12, -0.07511148089, -0.09744141867
2.15625e-12, -0.04880515447, -0.114496787
2.162109375e-12, -0.01863979527, -0.1244044451
2.16796875e-12, 0.01344546091, -0.1263552569
2.173828125e-12, 0.04535186107, -0.1200675774
2.1796875e-12, 0.07496314974, -0.1058127708
2.185546875e-12, 0.1002904058, -0.08440196323
2.19140625e-12, 0.1196092856, -0.05713483566
2.197265625e-12, 0.1315797879, -0.02571409719
2.203125e-12, 0.1353398422, 7.868199505e-3
2.208984375e-12, 0.1305658845, 0.04146434263
2.21484375e-12, 0.1174960082, 0.07291510374
2.220703125e-12, 0.09691407382, 0.1001941573
2.2265625e-12, 0.07009609517, 0.1215426838
2.232421875e-12, 0.03872303869, 0.1355848698
2.23828125e-12, 4.766634955e-3, 0.1414164845
2.244140625e-12, -0.02964329866, 0.1386607165
2.25e-12, -0.06236033859, 0.1274878666
2.255859375e-12, -0.09136163848, 0.1085981388
2.26171875e-12, -0.1148770826, 0.08316943082
2.267578125e-12, -0.1314987615, 0.05277450984
2.2734375e-12, -0.1402637927, 0.01927404617
2.279296875e-12, -0.1407056571, -0.01530649872
2.28515625e-12, -0.1328716445, -0.04890726077
2.291015625e-12, -0.117306521, -0.07956260668
2.296875e-12, -0.09500495529, -0.1055194804
2.302734375e-12, -0.06733734658, -0.1253380208
2.30859375e-12, -0.03595533115, -0.1379685841
2.314453125e-12, -2.684282975e-3, -0.1428012175
2.3203125e-12, 0.030589489, -0.139685758
2.326171875e-12, 0.06202936178, -0.1289228909
2.33203125e-12, 0.08995010469, -0.1112285269
2.337890625e-12, 0.1129050934, -0.08767559221
2.34375e-12, 0.1297548679, -0.0596185954
2.349609375e-12, 0.1397144334, -0.02860708285
2.35546875e-12, 0.1423782716, 3.705747298e-3
2.361328125e-12, 0.1377235153, 0.03565337184
2.3671875e-12, 0.1260930547, 0.06564011059
2.373046875e-12, 0.1081613806, 0.09221514063
2.37890625e-12, 0.08488670335, 0.1141336012
2.384765625e-12, 0.05745326129, 0.1304032742
2.390625e-12, 0.02720774083, 0.1403164433
2.396484375e-12, -4.406552204e-3, 0.1434674419
2.40234375e-12, -0.03591467465, 0.1397570696
2.408203125e-12, -0.06587174514, 0.1293854478
2.4140625e-12, -0.09291961191, 0.1128350344
2.419921875e-12, -0.1158373647, 0.09084543998
2.42578125e-12, -0.1335850406, 0.06438144424
2.431640625e-12, -0.1453402006, 0.03459528427
2.4375e-12, -0.1505272091, 2.783957762e-3
2.443359375e-12, -0.1488390678, -0.02965793114
2.44921875e-12, -0.1402515605, -0.06128930602
2.455078125e-12, -0.1250292802, -0.0906770832
2.4609375e-12, -0.1037229113, -0.1164529732
2.466796875e-12, -0.07715696088, -0.1373711455
2.47265625e-12, -0.04640708496, -0.1523647694
2.478515625e-12, -0.01276630037, -0.1605989984
2.484375e-12, 0.02230023891, -0.1615176372
2.490234375e-12, 0.05721155499, -0.1548805982
2.49609375e-12, 0.09033703651, -0.1407893382
2.501953125e-12, 0.1200702941, -0.1196977658
2.5078125e-12, 0.1449074689, -0.09240666629
2.513671875e-12, 0.163525938, -0.0600404491
2.51953125e-12, 0.1748587668, -0.02400598324
2.525390625e-12, 0.1781600351, 0.0140655865
2.53125e-12, 0.1730563486, 0.05239197632
2.537109375e-12, 0.1595804333, 0.08912461122
2.54296875e-12, 0.1381836955, 0.1224409104
2.548828125e-12, 0.1097259048, 0.1506389613
2.5546875e-12, 0.07544165131, 0.1722290793
2.560546875e-12, 0.03688483412, 0.1860167061
2.56640625e-12, -4.14601113e-3, 0.1911714575
2.572265625e-12, -0.04569734658, 0.1872778556
2.578125e-12, -0.08575995084, 0.1743643502
2.583984375e-12, -0.1223720076, 0.1529085357
2.58984375e-12, -0.1537198631, 0.1238179504
2.595703125e-12, -0.1782306594, 0.08838741427
2.6015625e-12, -0.194651763, 0.04823536611
2.607421875e-12, -0.2021129105, 5.223032565e-3
2.61328125e-12, -0.2001681993, -0.03863867913
2.619140625e-12, -0.188816317, -0.08128901074
2.625e-12, -0.1684986564, -0.1207181267
2.630859375e-12, -0.1400761421, -0.1550633051
2.63671875e-12, -0.1047866187, -0.1826956578
2.642578125e-12, -0.06418551953, -0.2022934123
2.6484375e-12, -0.02007318312, -0.2128988887
2.654296875e-12, 0.02558739808, -0.2139574268
2.66015625e-12, 0.07075841245, -0.2053375746
2.666015625e-12, 0.1134166983, -0.1873327709
2.671875e-12, 0.1516410996, -0.1606454789
2.677734375e-12, 0.1836942917, -0.1263552769
2.68359375e-12, 0.2080960838, -0.08587277357
2.689453125e-12, 0.2236856385, -0.04088144093
2.6953125e-12, 0.2296705099, 6.730418455e-3
2.701171875e-12, 0.2256608625, 0.05494528876
2.70703125e-12, 0.2116877038, 0.1016972825
2.712890625e-12, 0.1882044768, 0.1449557272
2.71875e-12, 0.1560718862, 0.182808835
2.724609375e-12, 0.1165263919, 0.2135445307
2.73046875e-12, 0.07113335046, 0.2357252785
2.736328125e-12, 0.0217263155, 0.2482535821
2.7421875e-12, -0.02966547721, 0.250424852
2.748046875e-12, -0.08089893192, 0.24196463
2.75390625e-12, -0.12980524, 0.2230477243
2.759765625e-12, -0.1742809293, 0.1942976571
2.765625e-12, -0.2123780366, 0.1567658667
2.771484375e-12, -0.2423893913, 0.1118912412
2.77734375e-12, -0.2629249707, 0.06144170118
2.783203125e-12, -0.2729755221, 7.440568729e-3
2.7890625e-12, -0.2719601472, -0.04791870071
2.794921875e-12, -0.2597553097, -0.102365255
2.80078125e-12, -0.2367037055, -0.1536465864
2.806640625e-12, -0.2036025245, -0.1996227968
2.8125e-12, -0.1616717541, -0.2383551783
2.818359375e-12, -0.1125042331, -0.2681854162
2.82421875e-12, -0.0580000669, -0.287802388
2.830078125e-12, -288.7158877e-6, -0.296294308
2.8359375e-12, 0.05835747285, -0.293184737
2.841796875e-12, 0.1156143281, -0.2784516696
2.84765625e-12, 0.1691976043, -0.2525295018
2.853515625e-12, 0.2169517961, -0.2162941556
2.859375e-12, 0.2569328437, -0.1710320181
2.865234375e-12, 0.2874820852, -0.1183937307
2.87109375e-12, 0.3072893471, -0.06033423743
2.876953125e-12, 0.3154435057, 959.0565475e-6
2.8828125e-12, 0.3114691897, 0.06314770626
2.888671875e-12, 0.2953485301, 0.1238304556
2.89453125e-12, 0.2675270473, 0.1806350926
2.900390625e-12, 0.2289030137, 0.2313104476
2.90625e-12, 0.180799983, 0.2738148825
2.912109375e-12, 0.1249226948, 0.3063976172
2.91796875e-12, 0.06329727216, 0.3276694216
2.923828125e-12, -1.80257019e-3, 0.3366595734
2.9296875e-12, -0.06794072993, 0.3328565402
2.935546875e-12, -0.1326119522, 0.3162305815
2.94140625e-12, -0.1933390916, 0.2872373207
2.947265625e-12, -0.2477700015, 0.2468022633
2.953125e-12, -0.2937695732, 0.1962871522
2.958984375e-12, -0.3295027079, 0.1374398704
2.96484375e-12, -0.3535045682, 0.07233025371
2.970703125e-12, -0.3647353026, 3.274639956e-3
2.9765625e-12, -0.3626174416, -0.06724776559
2.982421875e-12, -0.3470552301, -0.1366835567
2.98828125e-12, -0.3184361473, -0.202495705
2.994140625e-12, -0.2776156529, -0.262253063
3e-12, -0.225886721, -0.313715966
