; Pulse saved with RP Fiber Power
; Domain: time.
;
; t1 = -2.994140625e-12
; t2 = 3e-12
; dt = 5.859375e-15
; lambda_ref = 1.542e-6
;
; Data: t (s), Re(A) (sqrt(W)), Im(A) (sqrt(W)):
2.63671875e-12, 92.07554136e-6, -30.50310453e-6
2.642578125e-12, 102.6840959e-6, -34.18173666e-6
2.6484375e-12, 111.8186643e-6, -32.79782705e-6
2.654296875e-12, 117.5714666e-6, -27.49984417e-6
2.66015625e-12, 118.7672101e-6, -20.12358632e-6
2.666015625e-12, 115.1793917e-6, -12.78974707e-6
2.671875e-12, 107.5427706e-6, -7.451995357e-6
2.677734375e-12, 97.3628374e-6, -5.492043222e-6
2.68359375e-12, 86.56633492e-6, -7.447017547e-6
2.689453125e-12, 77.07029475e-6, -12.92516723e-6
2.6953125e-12, 70.36362261e-6, -20.72495057e-6
2.701171875e-12, 67.19161582e-6, -29.12863436e-6
2.70703125e-12, 67.41074759e-6, -36.30402307e-6
2.712890625e-12, 70.04348806e-6, -40.72487457e-6
2.71875e-12, 73.5189162e-6, -41.51704686e-6
2.724609375e-12, 76.0440652e-6, -38.65435176e-6
2.73046875e-12, 76.02241498e-6, -32.96176041e-6
2.736328125e-12, 72.42602968e-6, -25.92647951e-6
2.7421875e-12, 65.03861738e-6, -19.3599333e-6
2.748046875e-12, 54.51573039e-6, -14.98649493e-6
2.75390625e-12, 42.24899297e-6, -14.05080828e-6
2.759765625e-12, 30.0647498e-6, -17.03127158e-6
2.765625e-12, 19.8243456e-6, -23.5235867e-6
2.771484375e-12, 13.01516459e-6, -32.32032359e-6
2.77734375e-12, 10.42354445e-6, -41.6686179e-6
2.783203125e-12, 11.96217892e-6, -49.64831334e-6
2.7890625e-12, 16.68983386e-6, -54.58613206e-6
2.794921875e-12, 23.0180741e-6, -55.41380694e-6
2.80078125e-12, 29.05799597e-6, -51.89112504e-6
2.806640625e-12, 33.0289844e-6, -44.64545823e-6
2.8125e-12, 33.63811462e-6, -35.02070402e-6
2.818359375e-12, 30.34599252e-6, -24.77139264e-6
2.82421875e-12, 23.46103586e-6, -15.67237913e-6
2.830078125e-12, 14.04355042e-6, -9.133074773e-6
2.8359375e-12, 3.644410355e-6, -5.903249389e-6
2.841796875e-12, -6.059383521e-6, -5.935520341e-6
2.84765625e-12, -13.64718277e-6, -8.432936299e-6
2.853515625e-12, -18.26710486e-6, -12.0671791e-6
2.859375e-12, -19.80755624e-6, -15.31375748e-6
2.865234375e-12, -18.89051014e-6, -16.8240913e-6
2.87109375e-12, -16.69111349e-6, -15.74662598e-6
2.876953125e-12, -14.62888773e-6, -11.92189391e-6
2.8828125e-12, -14.00570191e-6, -5.906835698e-6
2.888671875e-12, -15.67770826e-6, 1.175437224e-6
2.89453125e-12, -19.83966455e-6, 7.922668243e-6
2.900390625e-12, -25.97269125e-6, 13.00713906e-6
2.90625e-12, -32.96717012e-6, 15.51040138e-6
2.912109375e-12, -39.39059281e-6, 15.15839061e-6
2.91796875e-12, -43.83560764e-6, 12.40033943e-6
2.923828125e-12, -45.26442112e-6, 8.312419049e-6
2.9296875e-12, -43.26664881e-6, 4.349112362e-6
2.935546875e-12, -38.16855561e-6, 2.001922665e-6
2.94140625e-12, -30.96744878e-6, 2.447267826e-6
2.947265625e-12, -23.10711564e-6, 6.267842258e-6
2.953125e-12, -16.14835095e-6, 13.31376949e-6
2.958984375e-12, -11.41353624e-6, 22.7359786e-6
2.96484375e-12, -9.689981511e-6, 33.18272387e-6
2.970703125e-12, -11.06206438e-6, 43.11106689e-6
2.9765625e-12, -14.91071372e-6, 51.13783727e-6
2.982421875e-12, -20.07809116e-6, 56.34565857e-6
2.98828125e-12, -25.15530238e-6, 58.47128065e-6
2.994140625e-12, -28.82145909e-6, 57.93288825e-6
3e-12, -30.15073328e-6, 55.69297687e-6
