; Pulse saved with RP Fiber Power
; Domain: time.
;
; t1 = -2.994140625e-12
; t2 = 3e-12
; dt = 5.859375e-15
; lambda_ref = 1.542e-6
;
; Data: t (s), Re(A) (sqrt(W)), Im(A) (sqrt(W)):
2.77734375e-12, 471.042642e-6, -625.57402e-6
2.783203125e-12, 426.6829844e-6, -633.337343e-6
2.7890625e-12, 379.3665405e-6, -638.7154969e-6
2.794921875e-12, 329.3616391e-6, -642.8999123e-6
2.80078125e-12, 277.4875712e-6, -646.917406e-6
2.806640625e-12, 224.9782594e-6, -651.3957369e-6
2.8125e-12, 173.2552057e-6, -656.4134303e-6
2.818359375e-12, 123.6574114e-6, -661.4661196e-6
2.82421875e-12, 77.18442685e-6, -665.5565218e-6
2.830078125e-12, 34.30650376e-6, -667.3899867e-6
2.8359375e-12, -5.118585577e-6, -665.636006e-6
2.841796875e-12, -41.80375874e-6, -659.201379e-6
2.84765625e-12, -76.87349466e-6, -647.4585558e-6
2.853515625e-12, -111.6202402e-6, -630.3809919e-6
2.859375e-12, -147.2269288e-6, -608.5568074e-6
2.865234375e-12, -184.5139846e-6, -583.0784634e-6
2.87109375e-12, -223.7636598e-6, -555.3321646e-6
2.876953125e-12, -264.6573031e-6, -526.7323065e-6
2.8828125e-12, -306.3368849e-6, -498.4571605e-6
2.888671875e-12, -347.5756493e-6, -471.2405231e-6
2.89453125e-12, -387.0200256e-6, -445.2614994e-6
2.900390625e-12, -423.4509841e-6, -420.1533402e-6
2.90625e-12, -456.0095387e-6, -395.1268373e-6
2.912109375e-12, -484.3390376e-6, -369.1799448e-6
2.91796875e-12, -508.6154197e-6, -341.3469317e-6
2.923828125e-12, -529.4605111e-6, -310.9317308e-6
2.9296875e-12, -547.7595559e-6, -277.6743477e-6
2.935546875e-12, -564.4256839e-6, -241.8138615e-6
2.94140625e-12, -580.165093e-6, -204.0354229e-6
2.947265625e-12, -595.296728e-6, -165.3153965e-6
2.953125e-12, -609.6666571e-6, -126.7008282e-6
2.958984375e-12, -622.6755344e-6, -89.07462603e-6
2.96484375e-12, -633.4125023e-6, -52.95970071e-6
2.970703125e-12, -640.8646048e-6, -18.40621929e-6
2.9765625e-12, -644.1547691e-6, 15.01174669e-6
2.982421875e-12, -642.7547347e-6, 48.08916568e-6
2.98828125e-12, -636.6241384e-6, 81.79505652e-6
2.994140625e-12, -626.2434613e-6, 117.0326037e-6
3e-12, -612.5314543e-6, 154.4082956e-6
